runcat,eta,V,maxFlux,medFlux,avgFlux,coord_datapoints,newSource,RA,RA_err,Dec,Dec_err
2823,0.0297151554316927,0.0727464857240001,8.1035125208063e-05,7.7070647085981e-05,7.7070647085981e-05,1,N,284.251563351401,0.00278306643288717,-7.94287642897383,0.00278306643288717
2824,0.69026576664732,0.367811817172889,8.98464552131133e-05,7.13020571715449e-05,7.13020571715449e-05,1,N,284.252046152873,0.00278236493361095,-8.43861432274412,0.00278236493361095
2825,0.00739374891742645,0.0317568536549314,9.36675496527861e-05,9.16103936877901e-05,9.16103936877901e-05,1,N,284.258528744389,0.00278242990438027,-8.02062725091697,0.00278242990438027
2826,0.0150512941975721,0.0435636549158878,9.43702709641385e-05,9.15501460027631e-05,9.15501460027631e-05,1,N,284.262487054638,0.00278190524827613,-8.34087566268673,0.00278190524827613
2827,0.02769837057132,0.0620941922342074,8.20132658273628e-05,7.8563749642037e-05,7.8563749642037e-05,1,N,284.263033405595,0.00278242099718712,-8.23589267704308,0.00278242099718712
2828,0.448437774729782,0.198964714614748,0.000114947446780356,0.000100770163171596,0.000100770163171596,1,1386.0,284.265043884181,0.00278051013801035,-8.42344780212409,0.00278051013801035
2829,0.000781888281622,0.00948903652472762,9.51172506737682e-05,9.44832902760892e-05,9.44832902760892e-05,1,N,284.265596937067,0.0027814181006695,-8.79825646535786,0.0027814181006695
2830,0.0116347260258319,0.039008609970689,9.59573229317328e-05,9.33815558843322e-05,9.33815558843322e-05,1,N,284.267082660818,0.00278257739287481,-8.19523762290301,0.00278257739287481
2831,0.992661937097277,0.436573072559071,9.27143394632905e-05,7.08444041148234e-05,7.08444041148234e-05,1,N,284.277050585438,0.00278150445177287,-7.67833078949053,0.00278150445177287
2832,0.000103417805438372,0.0,8.0043835652228e-05,7.98167339538463e-05,7.98167339538463e-05,1,N,284.278150587475,0.00278327543395332,-8.08201889212936,0.00278327543395332
2833,0.0701370891388446,0.124039455136914,7.55867121115305e-05,6.94916585155481e-05,6.94916585155481e-05,1,N,284.283106955271,0.0027829889046914,-8.36401524447629,0.0027829889046914
2834,0.070733773358084,0.0997573518335865,9.75359612335836e-05,9.1109200250329e-05,9.1109200250329e-05,1,1294.0,284.590842576065,0.00278293429316241,-7.96440375242397,0.00278293429316241
2835,1.58458765178982,0.49216506554414,0.000106718839753312,7.91675002697351e-05,7.91675002697351e-05,1,1293.0,284.590926560046,0.00278099521672228,-8.62244090396964,0.00278099521672228
2836,1.0772231077318,0.399070037904818,0.000100212934657508,7.81579292373988e-05,7.81579292373988e-05,1,1292.0,284.592989914244,0.00278167033271416,-8.59666828565389,0.00278167033271416
2837,0.114487690432824,0.15135494928307,7.98064343856751e-05,7.20909631437756e-05,7.20909631437756e-05,1,N,284.596508206298,0.00278333265769884,-8.70852094471745,0.00278333265769884
2838,0.271109472339208,0.229237906880104,8.20046600905092e-05,7.05661862534296e-05,7.05661862534296e-05,1,N,284.596998368839,0.00278321925663766,-8.69233736318152,0.00278321925663766
2839,0.0397348779365981,0.0598165980521052,0.000117006735593849,0.000112258566214203,0.000112258566214203,1,1291.0,284.598203907118,0.00278139936251919,-7.87000575643737,0.00278139936251919
