,Field,subject_id,workflow_id_x,task,reducer,data.stable,data.unsure,data.extended-blob,data.aggregation_version,data.transient-variable,data.artefact,Sum,transFrac,stableFrac,extendFrac,unsureFrac,arteFrac,T+U,project_id,workflow_id_y,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at,LC,RA_x,Dec_x,Image,runcat,date_obs,medianFlux(mJy),LCurl,Imageurl,eta,V,maxFlux,medFlux,avgFlux,coord_datapoints,newSource,RA_y,RA_err,Dec_y,Dec_err,t/v,Extended?,Notes,"ML? (<2"")",ML_r (arcsec),ML Notes
273,J1858,70794807,19109,T0,question_reducer,0,2,0,3.6.0,8,0,10,0.8,0,0,0.2,0,1,15976,19109,100069,"{""LC"":""1899_ra285.090_dec-8.988_J1858TraPDB_anderssonLC.png"",""RA"":""285.089782286316"",""Dec"":""-8.98781954382688"",""Image"":""1899_ra285.090_dec-8.988_J1858TraPDB_anderssonImage.png"",""runcat"":""1899"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""0.525447125136705""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/48e6cec7-a8a5-4777-9c7f-51f52b5feb7d.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/872cabcb-6d58-4a67-8ac0-7a7e150fb888.png""}",10,2022-02-10 09:26:49 UTC,classification_count,2021-12-03 16:51:53 UTC,2021-12-03 16:51:53 UTC,1899_ra285.090_dec-8.988_J1858TraPDB_anderssonLC.png,285.0897823,-8.987819544,1899_ra285.090_dec-8.988_J1858TraPDB_anderssonImage.png,1899,2019-08-05T18:30:43.600,0.525447125,https://panoptes-uploads.zooniverse.org/subject_location/48e6cec7-a8a5-4777-9c7f-51f52b5feb7d.png,https://panoptes-uploads.zooniverse.org/subject_location/872cabcb-6d58-4a67-8ac0-7a7e150fb888.png,5.088821967,0.138734338,0.000706862,0.000525447,0.000543417,25,N,285.0896816,0.000555699,-8.98780255,0.000555699,1,0,?,0,0,
274,J1858,70794826,19109,T0,question_reducer,1,0,0,3.6.0,8,0,9,0.888888889,0.111111111,0,0,0,0.888888889,15976,19109,100069,"{""LC"":""1627_ra284.444_dec-8.611_J1858TraPDB_anderssonLC.png"",""RA"":""284.44428905721696"",""Dec"":""-8.610746123808381"",""Image"":""1627_ra284.444_dec-8.611_J1858TraPDB_anderssonImage.png"",""runcat"":""1627"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""1.84043927700875""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/577edce8-7453-4f84-a48a-9a5277f1d95b.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/52f010fe-6c76-4013-88e4-8f2129b4b524.png""}",10,2022-01-18 21:58:08 UTC,classification_count,2021-12-03 16:51:57 UTC,2021-12-03 16:51:57 UTC,1627_ra284.444_dec-8.611_J1858TraPDB_anderssonLC.png,284.4442891,-8.610746124,1627_ra284.444_dec-8.611_J1858TraPDB_anderssonImage.png,1627,2019-08-05T18:30:43.600,1.840439277,https://panoptes-uploads.zooniverse.org/subject_location/577edce8-7453-4f84-a48a-9a5277f1d95b.png,https://panoptes-uploads.zooniverse.org/subject_location/52f010fe-6c76-4013-88e4-8f2129b4b524.png,12.45743514,0.062845377,0.002182835,0.001840439,0.001854927,25,N,284.4442793,0.000555572,-8.610692405,0.000555572,1,0,,0,0,
279,J1858,70794918,19109,T0,question_reducer,2,0,0,3.6.0,6,2,10,0.6,0.2,0,0,0.2,0.6,15976,19109,100069,"{""LC"":""2100_ra285.358_dec-8.161_J1858TraPDB_anderssonLC.png"",""RA"":""285.357789540358"",""Dec"":""-8.16132449111883"",""Image"":""2100_ra285.358_dec-8.161_J1858TraPDB_anderssonImage.png"",""runcat"":""2100"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""1.15872961213744""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/856fd6e8-542d-427b-917c-06630771c13a.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b37f76ea-690c-4586-b5cc-f2d108f91210.png""}",10,2022-02-05 03:23:11 UTC,classification_count,2021-12-03 16:52:17 UTC,2021-12-03 16:52:17 UTC,2100_ra285.358_dec-8.161_J1858TraPDB_anderssonLC.png,285.3577895,-8.161324491,2100_ra285.358_dec-8.161_J1858TraPDB_anderssonImage.png,2100,2019-08-05T18:30:43.600,1.158729612,https://panoptes-uploads.zooniverse.org/subject_location/856fd6e8-542d-427b-917c-06630771c13a.png,https://panoptes-uploads.zooniverse.org/subject_location/b37f76ea-690c-4586-b5cc-f2d108f91210.png,6.565336613,0.072591307,0.001318504,0.00115873,0.001175633,25,N,285.3577217,0.000555589,-8.161400327,0.000555589,1,0,,0,0,
280,J1858,70794964,19109,T0,question_reducer,4,1,1,3.6.0,4,0,10,0.4,0.4,0.1,0.1,0,0.5,15976,19109,100069,"{""LC"":""2066_ra284.783_dec-8.853_J1858TraPDB_anderssonLC.png"",""RA"":""284.78343250828897"",""Dec"":""-8.85294708989471"",""Image"":""2066_ra284.783_dec-8.853_J1858TraPDB_anderssonImage.png"",""runcat"":""2066"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""1.14203022118759""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/08e0d18a-508d-40ff-b948-16fbe18acb7c.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/62711e18-76c4-4ee2-b2cc-a97d6fc95b4b.png""}",10,2022-02-06 05:53:48 UTC,classification_count,2021-12-03 16:52:28 UTC,2021-12-03 16:52:28 UTC,2066_ra284.783_dec-8.853_J1858TraPDB_anderssonLC.png,284.7834325,-8.85294709,2066_ra284.783_dec-8.853_J1858TraPDB_anderssonImage.png,2066,2019-08-05T18:30:43.600,1.142030221,https://panoptes-uploads.zooniverse.org/subject_location/08e0d18a-508d-40ff-b948-16fbe18acb7c.png,https://panoptes-uploads.zooniverse.org/subject_location/62711e18-76c4-4ee2-b2cc-a97d6fc95b4b.png,2.345699146,0.047880474,0.001273814,0.00114203,0.001153426,25,N,284.7833976,0.000555595,-8.852919251,0.000555595,1,0,possibly extended,0,0,
282,J1858,70795034,19109,T0,question_reducer,1,1,0,3.6.0,8,0,10,0.8,0.1,0,0.1,0,0.9,15976,19109,100069,"{""LC"":""2086_ra284.820_dec-8.057_J1858TraPDB_anderssonLC.png"",""RA"":""284.820078554506"",""Dec"":""-8.05707070731466"",""Image"":""2086_ra284.820_dec-8.057_J1858TraPDB_anderssonImage.png"",""runcat"":""2086"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""1.12012464348587""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fe1f361c-6222-41da-a2d2-8fc7b1dd8458.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/9eb63a92-a573-4990-b1ee-a2212eb24331.png""}",10,2022-01-21 22:10:27 UTC,classification_count,2021-12-03 16:52:44 UTC,2021-12-03 16:52:44 UTC,2086_ra284.820_dec-8.057_J1858TraPDB_anderssonLC.png,284.8200786,-8.057070707,2086_ra284.820_dec-8.057_J1858TraPDB_anderssonImage.png,2086,2019-08-05T18:30:43.600,1.120124643,https://panoptes-uploads.zooniverse.org/subject_location/fe1f361c-6222-41da-a2d2-8fc7b1dd8458.png,https://panoptes-uploads.zooniverse.org/subject_location/9eb63a92-a573-4990-b1ee-a2212eb24331.png,6.658971245,0.071955241,0.001249807,0.001120125,0.001119594,25,N,284.8200543,0.000555597,-8.057092431,0.000555597,1,0,,0,0,
283,J1858,70795054,19109,T0,question_reducer,0,0,0,3.6.0,10,0,10,1,0,0,0,0,1,15976,19109,100069,"{""LC"":""1868_ra285.000_dec-8.120_J1858TraPDB_anderssonLC.png"",""RA"":""284.999659372874"",""Dec"":""-8.120237509479509"",""Image"":""1868_ra285.000_dec-8.120_J1858TraPDB_anderssonImage.png"",""runcat"":""1868"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""2.2731992534422605""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1029e521-26ab-48fe-bd86-19c30de8ccc3.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/cf8b060a-5f8e-4150-8a80-1255e264028a.png""}",10,2022-02-19 16:21:36 UTC,classification_count,2021-12-03 16:52:48 UTC,2021-12-03 16:52:48 UTC,1868_ra285.000_dec-8.120_J1858TraPDB_anderssonLC.png,284.9996594,-8.120237509,1868_ra285.000_dec-8.120_J1858TraPDB_anderssonImage.png,1868,2019-08-05T18:30:43.600,2.273199253,https://panoptes-uploads.zooniverse.org/subject_location/1029e521-26ab-48fe-bd86-19c30de8ccc3.png,https://panoptes-uploads.zooniverse.org/subject_location/cf8b060a-5f8e-4150-8a80-1255e264028a.png,21.64588657,0.068626385,0.002617172,0.002273199,0.002290744,25,N,284.9996078,0.000555567,-8.120274333,0.000555567,1,0,,0,0,
285,J1858,70795071,19109,T0,question_reducer,6,0,0,3.6.0,4,0,10,0.4,0.6,0,0,0,0.4,15976,19109,100069,"{""LC"":""1877_ra285.019_dec-8.570_J1858TraPDB_anderssonLC.png"",""RA"":""285.01933492181803"",""Dec"":""-8.57037403746278"",""Image"":""1877_ra285.019_dec-8.570_J1858TraPDB_anderssonImage.png"",""runcat"":""1877"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""0.5114243003677941""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d879a401-3172-4c65-b959-52d53dc5a338.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/2587c2ee-c97e-45ea-b006-2edd762e42f9.png""}",10,2022-02-12 23:38:20 UTC,classification_count,2021-12-03 16:52:52 UTC,2021-12-03 16:52:52 UTC,1877_ra285.019_dec-8.570_J1858TraPDB_anderssonLC.png,285.0193349,-8.570374037,1877_ra285.019_dec-8.570_J1858TraPDB_anderssonImage.png,1877,2019-08-05T18:30:43.600,0.5114243,https://panoptes-uploads.zooniverse.org/subject_location/d879a401-3172-4c65-b959-52d53dc5a338.png,https://panoptes-uploads.zooniverse.org/subject_location/2587c2ee-c97e-45ea-b006-2edd762e42f9.png,2.913661596,0.122060074,0.000616505,0.000511424,0.00052213,25,N,285.0193431,0.000555766,-8.570385577,0.000555766,1,0,marginal,0,0,
286,J1858,70795100,19109,T0,question_reducer,2,1,0,3.6.0,7,0,10,0.7,0.2,0,0.1,0,0.8,15976,19109,100069,"{""LC"":""1802_ra284.877_dec-8.091_J1858TraPDB_anderssonLC.png"",""RA"":""284.876846684327"",""Dec"":""-8.09063353031961"",""Image"":""1802_ra284.877_dec-8.091_J1858TraPDB_anderssonImage.png"",""runcat"":""1802"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""0.6683616616076651""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/df579e25-e47f-41ff-891c-db51f8c73d3e.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/71563b55-9456-46f5-a402-84ce46566313.png""}",10,2022-01-19 14:07:50 UTC,classification_count,2021-12-03 16:52:59 UTC,2021-12-03 16:52:59 UTC,1802_ra284.877_dec-8.091_J1858TraPDB_anderssonLC.png,284.8768467,-8.09063353,1802_ra284.877_dec-8.091_J1858TraPDB_anderssonImage.png,1802,2019-08-05T18:30:43.600,0.668361662,https://panoptes-uploads.zooniverse.org/subject_location/df579e25-e47f-41ff-891c-db51f8c73d3e.png,https://panoptes-uploads.zooniverse.org/subject_location/71563b55-9456-46f5-a402-84ce46566313.png,4.989072522,0.133343221,0.000744845,0.000668362,0.000630027,25,N,284.8768162,0.000555704,-8.090653821,0.000555704,1,0,,0,0,
290,J1858,70795197,19109,T0,question_reducer,2,0,0,3.6.0,6,0,8,0.75,0.25,0,0,0,0.75,15976,19109,100069,"{""LC"":""2080_ra284.812_dec-8.673_J1858TraPDB_anderssonLC.png"",""RA"":""284.81168419147303"",""Dec"":""-8.67254740299242"",""Image"":""2080_ra284.812_dec-8.673_J1858TraPDB_anderssonImage.png"",""runcat"":""2080"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""1.9089438312158""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0a6cd89a-69b1-49eb-a11d-4485954ba1b9.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/269ff251-1011-464e-99bb-4bc42727915a.png""}",10,2022-02-12 10:00:49 UTC,classification_count,2021-12-03 16:53:22 UTC,2021-12-03 16:53:22 UTC,2080_ra284.812_dec-8.673_J1858TraPDB_anderssonLC.png,284.8116842,-8.672547403,2080_ra284.812_dec-8.673_J1858TraPDB_anderssonImage.png,2080,2019-08-05T18:30:43.600,1.908943831,https://panoptes-uploads.zooniverse.org/subject_location/0a6cd89a-69b1-49eb-a11d-4485954ba1b9.png,https://panoptes-uploads.zooniverse.org/subject_location/269ff251-1011-464e-99bb-4bc42727915a.png,8.436779362,0.058878568,0.002169631,0.001908944,0.001966637,25,N,284.8116285,0.000555572,-8.672504597,0.000555572,1,0,possible,1,1.844,4dp 17.810 in q
293,J1858,70795265,19109,T0,question_reducer,4,2,0,3.6.0,4,0,10,0.4,0.4,0,0.2,0,0.6,15976,19109,100069,"{""LC"":""1752_ra284.676_dec-8.695_J1858TraPDB_anderssonLC.png"",""RA"":""284.676482578506"",""Dec"":""-8.695413521083031"",""Image"":""1752_ra284.676_dec-8.695_J1858TraPDB_anderssonImage.png"",""runcat"":""1752"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""1.76393622251332""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/9b10a5ad-2141-4ccd-997d-9cd30fac90b9.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/dfb8e2b1-109b-4784-9969-f6ebccfd6ad7.png""}",10,2022-02-07 16:14:34 UTC,classification_count,2021-12-03 16:53:38 UTC,2021-12-03 16:53:38 UTC,1752_ra284.676_dec-8.695_J1858TraPDB_anderssonLC.png,284.6764826,-8.695413521,1752_ra284.676_dec-8.695_J1858TraPDB_anderssonImage.png,1752,2019-08-05T18:30:43.600,1.763936223,https://panoptes-uploads.zooniverse.org/subject_location/9b10a5ad-2141-4ccd-997d-9cd30fac90b9.png,https://panoptes-uploads.zooniverse.org/subject_location/dfb8e2b1-109b-4784-9969-f6ebccfd6ad7.png,2.104628894,0.029093891,0.001884782,0.001763936,0.00176605,25,N,284.6764431,0.000555571,-8.695393341,0.000555571,1,0,maybe,1,1.547,"35dp, 16.2 In q"
294,J1858,70795290,19109,T0,question_reducer,5,1,0,3.6.0,4,0,10,0.4,0.5,0,0.1,0,0.5,15976,19109,100069,"{""LC"":""1628_ra284.448_dec-7.598_J1858TraPDB_anderssonLC.png"",""RA"":""284.447589507458"",""Dec"":""-7.598386647269651"",""Image"":""1628_ra284.448_dec-7.598_J1858TraPDB_anderssonImage.png"",""runcat"":""1628"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""2.88754747675222""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/03dd81ac-27d8-4c55-b863-b9be61b714d3.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/4ccee2a1-6631-4197-a713-e3ad5e4aca94.png""}",10,2022-02-17 22:59:15 UTC,classification_count,2021-12-03 16:53:45 UTC,2021-12-03 16:53:45 UTC,1628_ra284.448_dec-7.598_J1858TraPDB_anderssonLC.png,284.4475895,-7.598386647,1628_ra284.448_dec-7.598_J1858TraPDB_anderssonImage.png,1628,2019-08-05T18:30:43.600,2.887547477,https://panoptes-uploads.zooniverse.org/subject_location/03dd81ac-27d8-4c55-b863-b9be61b714d3.png,https://panoptes-uploads.zooniverse.org/subject_location/4ccee2a1-6631-4197-a713-e3ad5e4aca94.png,14.27699932,0.050320684,0.003291215,0.002887547,0.002881913,25,N,284.4476281,0.000555562,-7.59843088,0.000555562,1,0,,0,0,
296,J1858,70795327,19109,T0,question_reducer,1,0,1,3.6.0,8,0,10,0.8,0.1,0.1,0,0,0.8,15976,19109,100069,"{""LC"":""1800_ra284.871_dec-8.073_J1858TraPDB_anderssonLC.png"",""RA"":""284.871458616852"",""Dec"":""-8.073360580386161"",""Image"":""1800_ra284.871_dec-8.073_J1858TraPDB_anderssonImage.png"",""runcat"":""1800"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""8.978606111783849""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d8a6a6dc-8cda-4289-97f0-f13c18ff8eb0.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/eefdf419-c04a-41dc-9847-c761bcfbd9c8.png""}",10,2022-02-02 08:54:00 UTC,classification_count,2021-12-03 16:53:53 UTC,2021-12-03 16:53:53 UTC,1800_ra284.871_dec-8.073_J1858TraPDB_anderssonLC.png,284.8714586,-8.07336058,1800_ra284.871_dec-8.073_J1858TraPDB_anderssonImage.png,1800,2019-08-05T18:30:43.600,8.978606112,https://panoptes-uploads.zooniverse.org/subject_location/d8a6a6dc-8cda-4289-97f0-f13c18ff8eb0.png,https://panoptes-uploads.zooniverse.org/subject_location/eefdf419-c04a-41dc-9847-c761bcfbd9c8.png,102.970466,0.048449762,0.009507996,0.008978606,0.008894926,25,N,284.8714155,0.000555556,-8.073380055,0.000555556,1,0,,1,0.792,"2dp, q and r"
297,J1858,70795334,19109,T0,question_reducer,4,0,2,3.6.0,4,0,10,0.4,0.4,0.2,0,0,0.4,15976,19109,100069,"{""LC"":""2076_ra284.800_dec-7.904_J1858TraPDB_anderssonLC.png"",""RA"":""284.800041552944"",""Dec"":""-7.9043997952096"",""Image"":""2076_ra284.800_dec-7.904_J1858TraPDB_anderssonImage.png"",""runcat"":""2076"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""1.8035756864534""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/cf19024f-72d1-447c-8816-5dbb66062d51.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b90b243f-38e4-4aa2-ac8a-86b994d9cc59.png""}",10,2022-02-19 22:40:53 UTC,classification_count,2021-12-03 16:53:55 UTC,2021-12-03 16:53:55 UTC,2076_ra284.800_dec-7.904_J1858TraPDB_anderssonLC.png,284.8000416,-7.904399795,2076_ra284.800_dec-7.904_J1858TraPDB_anderssonImage.png,2076,2019-08-05T18:30:43.600,1.803575686,https://panoptes-uploads.zooniverse.org/subject_location/cf19024f-72d1-447c-8816-5dbb66062d51.png,https://panoptes-uploads.zooniverse.org/subject_location/b90b243f-38e4-4aa2-ac8a-86b994d9cc59.png,1.910608355,0.028867324,0.001883776,0.001803576,0.001792459,25,N,284.8000157,0.000555573,-7.904442088,0.000555573,1,0,,0,0,
299,J1858,70795365,19109,T0,question_reducer,1,0,1,3.6.0,8,0,10,0.8,0.1,0.1,0,0,0.8,15976,19109,100069,"{""LC"":""1768_ra284.708_dec-8.128_J1858TraPDB_anderssonLC.png"",""RA"":""284.707647449835"",""Dec"":""-8.128158924885991"",""Image"":""1768_ra284.708_dec-8.128_J1858TraPDB_anderssonImage.png"",""runcat"":""1768"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""3.30845507479659""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8e5dbd15-ecca-41f8-a944-5608cd8fe8d3.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/409b316a-d021-47d3-bc07-16c87dc02149.png""}",10,2022-02-05 04:21:14 UTC,classification_count,2021-12-03 16:54:02 UTC,2021-12-03 16:54:02 UTC,1768_ra284.708_dec-8.128_J1858TraPDB_anderssonLC.png,284.7076474,-8.128158925,1768_ra284.708_dec-8.128_J1858TraPDB_anderssonImage.png,1768,2019-08-05T18:30:43.600,3.308455075,https://panoptes-uploads.zooniverse.org/subject_location/8e5dbd15-ecca-41f8-a944-5608cd8fe8d3.png,https://panoptes-uploads.zooniverse.org/subject_location/409b316a-d021-47d3-bc07-16c87dc02149.png,15.33139563,0.03217933,0.003590324,0.003308455,0.003317222,25,N,284.7076268,0.00055556,-8.128171586,0.00055556,1,0,like 1707,0,0,
302,J1858,70795426,19109,T0,question_reducer,3,0,1,3.6.0,6,0,10,0.6,0.3,0.1,0,0,0.6,15976,19109,100069,"{""LC"":""2036_ra284.341_dec-7.904_J1858TraPDB_anderssonLC.png"",""RA"":""284.340614891602"",""Dec"":""-7.903730426339901"",""Image"":""2036_ra284.341_dec-7.904_J1858TraPDB_anderssonImage.png"",""runcat"":""2036"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""0.46352614700823097""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b059fe1e-3304-4517-a05d-cd144eac40a3.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/a31b95be-881c-40c9-9bc3-2d1e2175fe13.png""}",10,2022-01-24 23:46:47 UTC,classification_count,2021-12-03 16:54:16 UTC,2021-12-03 16:54:16 UTC,2036_ra284.341_dec-7.904_J1858TraPDB_anderssonLC.png,284.3406149,-7.903730426,2036_ra284.341_dec-7.904_J1858TraPDB_anderssonImage.png,2036,2019-08-05T18:30:43.600,0.463526147,https://panoptes-uploads.zooniverse.org/subject_location/b059fe1e-3304-4517-a05d-cd144eac40a3.png,https://panoptes-uploads.zooniverse.org/subject_location/a31b95be-881c-40c9-9bc3-2d1e2175fe13.png,2.434340585,0.114438853,0.000568346,0.000463526,0.000454344,25,N,284.3406655,0.0005558,-7.903733374,0.0005558,1,0,,0,0,
304,J1858,70795476,19109,T0,question_reducer,1,1,0,3.6.0,7,1,10,0.7,0.1,0,0.1,0.1,0.8,15976,19109,100069,"{""LC"":""1734_ra284.619_dec-7.956_J1858TraPDB_anderssonLC.png"",""RA"":""284.619346401725"",""Dec"":""-7.95646434212206"",""Image"":""1734_ra284.619_dec-7.956_J1858TraPDB_anderssonImage.png"",""runcat"":""1734"",""date_obs"":""2019-08-05T18:30:43.600"",""medianFlux(mJy)"":""1.70455800030499""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/37aebfbc-c5f0-4f2d-8b3f-6b0f05d5ea1e.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b1b56ab9-30b3-4cd6-a2ff-c67389d1e2c1.png""}",10,2022-02-28 18:13:12 UTC,classification_count,2021-12-03 16:54:28 UTC,2021-12-03 16:54:28 UTC,1734_ra284.619_dec-7.956_J1858TraPDB_anderssonLC.png,284.6193464,-7.956464342,1734_ra284.619_dec-7.956_J1858TraPDB_anderssonImage.png,1734,2019-08-05T18:30:43.600,1.704558,https://panoptes-uploads.zooniverse.org/subject_location/37aebfbc-c5f0-4f2d-8b3f-6b0f05d5ea1e.png,https://panoptes-uploads.zooniverse.org/subject_location/b1b56ab9-30b3-4cd6-a2ff-c67389d1e2c1.png,3.423183721,0.036999655,0.001799666,0.001704558,0.001690147,25,N,284.6193402,0.000555576,-7.956474217,0.000555576,1,0,,0,0,
309,MAXIJ1348,70795913,19109,T0,question_reducer,1,0,2,3.6.0,5,2,10,0.5,0.1,0.2,0,0.2,0.5,15976,19109,100070,"{""LC"":""132_ra207.308_dec-62.922_MAXIJ1348TraPDB_anderssonLC.png"",""RA"":""207.30761774839002"",""Dec"":""-62.922206009795296"",""Image"":""132_ra207.308_dec-62.922_MAXIJ1348TraPDB_anderssonImage.png"",""runcat"":""132"",""date_obs"":""2019-11-17T00:00:00.000"",""medianFlux(mJy)"":""1.9984349503665302""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/bb6b7f85-7389-4948-9450-cab2251cb7f3.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/8711e586-4c1d-40b2-8cc8-f4cb75eee43f.png""}",10,2022-02-03 02:22:49 UTC,classification_count,2021-12-03 16:59:18 UTC,2021-12-03 16:59:18 UTC,132_ra207.308_dec-62.922_MAXIJ1348TraPDB_anderssonLC.png,207.3076177,-62.92220601,132_ra207.308_dec-62.922_MAXIJ1348TraPDB_anderssonImage.png,132,2019-11-17T00:00:00.000,1.99843495,https://panoptes-uploads.zooniverse.org/subject_location/bb6b7f85-7389-4948-9450-cab2251cb7f3.png,https://panoptes-uploads.zooniverse.org/subject_location/8711e586-4c1d-40b2-8cc8-f4cb75eee43f.png,2.931199258,0.065449122,0.002406318,0.001998435,0.002026022,51,N,207.3075247,0.000194533,-62.92222482,0.000194533,1,0,,0,0,
310,MAXIJ1348,70795974,19109,T0,question_reducer,2,2,2,3.6.0,4,0,10,0.4,0.2,0.2,0.2,0,0.6,15976,19109,100070,"{""LC"":""100_ra207.569_dec-63.676_MAXIJ1348TraPDB_anderssonLC.png"",""RA"":""207.56896850286597"",""Dec"":""-63.6758546343806"",""Image"":""100_ra207.569_dec-63.676_MAXIJ1348TraPDB_anderssonImage.png"",""runcat"":""100"",""date_obs"":""2019-04-09T00:00:00.000"",""medianFlux(mJy)"":""20.8931353929998""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/67df3171-a955-4dfc-a1bd-1e8ef436fd31.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/58ec4d91-5eab-406f-95f6-e501a700e8a5.png""}",10,2022-02-13 22:29:29 UTC,classification_count,2021-12-03 16:59:31 UTC,2021-12-03 16:59:31 UTC,100_ra207.569_dec-63.676_MAXIJ1348TraPDB_anderssonLC.png,207.5689685,-63.67585463,100_ra207.569_dec-63.676_MAXIJ1348TraPDB_anderssonImage.png,100,2019-04-09T00:00:00.000,20.89313539,https://panoptes-uploads.zooniverse.org/subject_location/67df3171-a955-4dfc-a1bd-1e8ef436fd31.png,https://panoptes-uploads.zooniverse.org/subject_location/58ec4d91-5eab-406f-95f6-e501a700e8a5.png,50.93518605,0.036967059,0.022925538,0.020893135,0.020885845,51,N,207.5692138,0.000194484,-63.67576955,0.000194484,1,0,too good to be true,0,0,
